,Target_0,Target_1,Target_2,Target_3,Target_4,Target_5,Target_6,Target_7,Target_8,Target_9,Target_10,Target_11,Target_12,Target_13,Target_14,Target_15,Target_16,Target_17,Target_18,Target_19,Target_20,Target_21,Target_22,Target_23,Target_24,Target_25,Target_26,Target_27,Target_28,Target_29,Target_30,Target_31,Target_32,Target_33,Target_34,Target_35,Target_36,Target_37,Target_38,Target_39,Target_40,Target_41,Target_42,Target_43,Target_44,Target_45,Target_46,Target_47,Target_48,Target_49
Reg_10,-0.003196864791577494,-0.013153975299318409,-0.047932522120532596,-0.03837662926692869,0.017440311621470608,-0.007785483447432761,0.008519931249852748,-0.005931063604056852,0.015295288018024752,0.036276180903797195,,0.07474041702385928,0.046022421441288056,-0.02584212810114688,0.024975662005272334,-0.024769610232867646,-0.010801585308271825,-0.008312547200670546,-0.014682676581492547,0.0147551482077872,0.016237654905827563,0.02294387907819728,0.07051948803138773,0.04540611118309505,-0.011174885399514204,-0.02153076045613496,-0.01577116376918475,-0.005486240712893065,-0.049093510334593554,-0.034783221977850436,-0.023635376538538658,0.019616266769380598,-0.04424196721794552,0.0049152433467208306,0.044013990651239544,0.047904736613712265,-0.010670280517186223,0.012101364632262059,0.006345444799299745,0.056100310644661394,0.007397372178964338,0.020919527011891877,0.0259644159098443,0.018649342688931304,-0.0001101962406145131,-0.007943158031085635,-0.022657574914672653,-0.0037632107237314926,0.005678997740994441,-0.010177661336549427
Reg_11,0.016885801055303636,0.023819307793650317,-0.013026979605351758,-0.043219879325738446,0.011360136756309027,-0.008115035845003836,-0.06453015294981834,0.004485258352408558,-0.058578707812443724,0.09594816735379891,0.050057347664683303,,0.037185312664432355,-0.004771939558963747,0.03337591449410098,-0.0051864397891269705,-0.009520829768757098,0.022647761595405883,0.0016333791331017851,0.01276703988694905,0.020984168777301807,-0.0012771733447894658,0.009480308459388648,0.01393487213109082,0.02211255071619347,0.06616212863265757,-0.03575819181758642,0.01589343756889902,0.0374176676131482,-0.025885074787594744,0.0030027830296362177,0.026049525486765,-0.04778952474740903,0.009744583279623732,-0.011849851337117448,-0.007632380977701876,0.029002557884449658,-0.0034694167135850126,0.006292076416730182,0.034920374679485694,0.008031584966795255,-0.0149371074333465,0.0048113457445694225,-0.019561056870972513,0.022005486612403688,0.0019593077651158856,-0.01652470352976179,0.01129225280452386,-0.0033206228985014647,0.024554246024769515
Reg_12,0.003573016078825097,0.024621694080651433,0.013498964155231184,0.010388165238533737,-0.01218990801979719,0.039277997289989215,0.033221091187885,-0.045449517256329425,0.01537024131871129,0.08894546228269776,0.07704143112121944,0.04549411634053638,,0.050821954818120824,0.07387258598395914,0.016030218000566653,0.020668014822279274,0.04192321717034395,0.018842267791694633,0.012305890909901024,0.004384659852844502,0.07833212787085357,-0.004040037484025916,-0.05066878567258166,0.003851963850003434,-0.0043923570703270996,0.011224064263294127,0.04224570205210707,0.026760165970452783,-0.009597240416971211,-0.0007440517992224816,-0.0018785470717934622,0.015527492001946131,-0.050592158957268346,-0.038158502296549504,0.018598331015479988,-0.004259650961695812,-0.02622395523303954,0.029689583675957497,0.04797971638998715,0.0032534502196246364,0.017219030982280455,0.036391500861079715,-0.027195543427436058,0.03069474230731951,0.0022816426704100876,0.0174630057325135,0.03862351684165997,0.02200297233435861,-0.03577523357173858
Reg_13,0.01995991619861531,0.05471981153274896,0.10039865339819448,-0.031610526783683354,0.0066113815266038885,0.023191494005278836,0.08339257291941239,0.0036924646710529514,-0.06987976016129224,0.11305406118378684,0.07288223156295696,-0.06217925339443091,-0.05059057707840407,,-0.01030467295132779,0.010984653671437451,0.01880079311584555,0.007133270021245582,-0.13987877164554294,0.03005251476505487,0.04818867044341771,-0.025184794199325546,-0.0213869310019498,0.04253377336610477,0.018720369931766432,0.04886667050001506,0.011337142677396227,-0.037573211466418274,0.02677118064533062,-0.004335696955026318,0.11692008483383422,0.08616578690411099,0.06459222570305333,0.005690736971356058,0.16462873345095627,-0.0050582912442577906,-0.040487054105431096,-0.039773189845731825,0.0029384239989004293,-0.004867041211294911,-0.015300056868197751,0.1000656781282969,0.0799375501672409,-0.03716278690241037,0.03184571095074572,-0.02581241214479187,0.09905114107004075,0.05971990174528392,-0.008274684061333809,0.04387767429726706
Reg_14,0.013287750587555266,0.008095395570489772,-0.003330219128605108,0.019251315506559643,-0.03435412784728574,0.0022067082637224327,-0.07489154142233592,-0.01536847589087615,0.021644752388483422,0.11918534940248882,0.0013695151181691812,0.052124183049131446,0.01035930878107339,0.05203302128468012,,-0.011100505895967108,0.025143565988660067,0.03617970336444784,0.008661369665121484,0.01326566505426298,0.026354474028694723,0.006554770364135971,-0.006766265762065285,-0.013250841625070274,0.02497159890230876,0.03535095153465451,-0.02524637552264542,-0.0016391027032344825,0.015921507552324108,0.06472213602043908,0.0036012777496395587,-0.03180486320635882,0.09411796434923199,-0.02222899516227493,0.023876957949697394,-0.024567840036655967,0.008612281252852171,0.005476967115643972,0.025840562313164644,0.0025438518593008342,-0.009358052346257825,0.020659049212661682,-0.041694953801079536,-0.039657870576983306,0.016183387609077924,-0.006523521083535427,0.04551741088937776,0.013307158342857275,0.011462593869839303,-0.0006220845548289169
Reg_15,-0.038709246067208505,0.05251010244961873,-0.11369049996387064,-0.01694695151557796,-0.056277999272634334,-0.006838087855896119,0.0614206150673499,0.09121977666476455,-0.1291503998731749,0.07288150540772732,0.06400334652898856,0.15390135535882452,-0.006997325743718928,0.05588783588243653,-0.034110575591783904,,-0.10992348171662945,0.01244135531634331,0.0367096953278525,-0.010337219824488082,-0.07812920400967102,-0.07499005797280339,0.17981780031141406,0.05947730375840567,-0.008143955903322541,-0.02810047748673695,0.07943998279791895,-0.016912445700488016,0.05615231227605158,-0.11628338308842431,0.06968935252705381,0.012980052445858058,0.0023546698739230834,-0.052568711270599686,0.007768728013272911,-0.045096696789607205,0.05241261593418937,0.007821166319313892,-0.017402612368958334,0.0927629215686788,0.02378380739313288,0.0436768590311044,-0.006011689168578042,0.03487094021982979,0.023228244958202093,0.024665208689451285,0.03670537148758029,0.010704928233115009,-0.014009927590411649,-0.02140982699844509
Reg_16,0.008390168134070642,0.007818706497916966,-0.07019868016050426,0.017168423890735217,0.0443788456751673,0.0018873102063121842,0.04054231923032826,0.04007274897399696,-0.0030541679862492468,0.1122252825058762,-0.03392456881530158,-0.0727333018421606,-0.00619766893253289,0.07841842998183049,0.02338143561014362,-0.0039613340502322,,0.04371161576480557,0.060072077235781,0.03411851414761966,0.029342174915636995,0.0361089141922111,0.044030417783399486,0.03431556980173045,0.04416706414483619,0.043998208386559434,0.003154993327904945,0.052206900091920916,-0.07823805696015317,0.01488603811320591,-0.04712411337490156,0.04346989414108035,0.009234223560833347,-0.01145672829903776,0.006387370086633514,-0.04773626046257304,0.02449403189597239,-0.09279754695570294,0.057025142238687244,0.051505972871325044,-0.005219917888070819,0.022469307971811108,0.011890868000924586,-0.0075774389167109464,0.062140981263058226,-0.007497444981103648,0.01936933708727548,0.008143924472247271,-0.02160337965927746,0.0049129098999243495
Reg_17,0.009475226620482186,0.040469121537597776,0.02459798790903107,-0.003987882528854163,0.005145829129215014,0.011980467071522736,-0.028023185313696117,-0.0015395513125954516,0.020251083022997635,0.1570965679460866,-0.03953292677773572,-0.015190516664692377,0.048421354856017194,0.03380213579023863,-0.07797614419607138,-0.027606535591403726,0.06316201708761358,,-0.02361333145669958,0.016344588086162782,-0.01515734852861885,0.030255282327964438,-0.04484732278695934,0.007336731280559705,-0.006987483549389642,0.030412425777490593,0.046896514531373966,0.03521369564805315,0.007197750928874428,-0.05317805639104416,0.01725745069854896,0.04094659939971752,0.06100878101078917,-0.05345335543520165,0.0004732122732021199,0.029211905769946,-0.01196906746772008,0.03214018968738315,0.026856904142359708,0.05450662186999077,-0.016514152057816613,0.0021009705500831424,-0.036023785668276555,0.08573960248330344,0.02825307176005408,0.026914418089034452,0.07892439483546551,0.032365475790962675,0.008453750651844573,-0.017721639588566648
Reg_18,0.01162082631130936,0.03647516758668713,0.003173014641366818,0.01675778143879742,-0.004556517073619219,0.018814286237603547,0.0635355404417019,-0.022685946278718182,0.04978858812285288,-0.03318786472248809,0.037845651375438376,-0.006055181705643495,0.02205557695190949,-0.0024549765053147356,-0.03485183447744103,-0.019650161871848745,0.09539375956225657,0.02167457347247539,,0.010089451839678817,-0.030211512096452776,0.03228211221316993,-0.042120162814721036,-0.015462308464172986,0.010067290463442952,-0.025029218196821707,0.018506715331841908,0.08677481968459026,0.035213869344546525,0.11449435155237123,-0.016450997351688444,0.05268166057803974,0.0533634872398218,-0.034462583316587504,0.004611106247066254,0.032199557605052935,-0.019007114650944706,-0.08195867664174111,0.013473299816627303,0.008687437469032448,0.016419819815254293,0.011322939253812284,-0.028181320641499467,0.03484716283097158,0.02622101751897659,0.02859020647937672,-0.017945506097266965,-0.006377211630470714,0.017173201600123946,0.008486545990362266
Reg_19,0.03730734863244296,0.04291279541921478,-0.13066463651190025,-0.00018981401260803648,0.1293487127338522,0.003886456405100766,0.018535905652037568,-0.1198231555257152,0.18668760411911564,0.06926089913915116,-0.11663214079312784,0.12058580043339186,0.06534124469816359,0.09561808886707139,0.058606450988388785,-0.010088980318289323,-0.0014512832269982273,0.04412550396871065,-0.10427596547601059,,-0.010109906602724187,-0.052758714254299684,-0.03773317956964693,0.09393107108332445,0.04674998885823863,0.043922640246450165,-0.0027505937322830896,-0.013610824810145463,-0.2194066750928622,-0.031070474929865213,-0.09017091002732915,0.051775593759108125,-0.023810046755920078,0.14949484227628346,0.028025248251073706,0.09378007230164301,0.009601678159899684,-0.29713805116095726,0.03594678935233668,0.03372215852673523,-0.024016115136535145,-0.009073119984160926,0.032669133533869896,0.04590035652082199,0.02581512916180243,0.034613226920054065,0.0307419792595361,0.024339851417418967,-0.04447989074255293,0.0666059829644994
Reg_20,0.01489702326784696,0.053113800704505554,0.21394436900382896,-0.09733778312547102,-0.008150930488119872,-0.05204589221433996,0.020289488479665226,0.06610094813077588,0.003172668491636546,-0.037097968534064815,0.008282523795098438,0.02462468376802735,0.07785462966832445,0.09250094254593227,-0.02203856389470128,0.058697664370868874,0.17583329113214743,-0.12218101221960051,-0.14477819168465736,0.07165176099727812,,-0.09343733950783571,-0.10341502329906384,0.05160486366862797,0.01662675470608064,-0.058370944829778,0.027723988538518804,0.07192704121402063,0.050495226495741286,0.058271416722442446,0.09204374326190146,0.009071611865023864,-0.0632387993226672,-0.0790809606246152,0.08963099580734811,-0.005824034533239901,-0.06623361976363533,0.06705287491949971,-0.009846243354119853,0.08049433384439571,0.014180345041305558,-0.01700636588003595,0.0777698870302835,-0.00991099435046802,0.034453785312842586,-0.021989599790209688,-0.016599591637224808,0.002191605341905707,0.010881466104018446,0.03126144138780451
Reg_21,0.028819767375646954,0.024156481461518196,0.10937280685995165,0.08807016668344142,-0.02033474967194406,0.023459934100916437,-0.0004024399114182287,-0.052051950285299305,-0.020029296415047734,0.07312684540183283,0.07345547032737976,-0.00404948444415076,0.03383314498955399,0.045795694925905406,-0.011731671662472245,0.010757067207070295,0.010017772653674737,0.035304346377667384,-0.06216970720582684,0.026406278529064495,0.014035353925213805,,-0.06309813886892827,0.04480292470226048,0.024046491673378592,0.06070178948053212,0.09782600320848238,0.1192982619308788,-0.022823013658906106,0.008846869161633106,-0.018051650875586765,0.06586770936099141,0.061748684356881335,0.044625863618133775,-0.002805301400939043,0.004866625265206875,0.008565214181431786,0.024029833624998824,0.0501989132462769,0.04626400702838204,-0.03731529645270939,0.03069592977942568,0.060721084063533756,-0.06115607541433904,-0.024443130183240267,-0.030270544870116184,0.03351220921832963,0.08001146724433016,0.014114094201364792,-0.011220845855893948
Reg_22,0.0188643742942991,0.02525226605139918,0.021836563971980978,0.010900744985151204,-0.013820205578640367,-0.01831023789798764,-0.05601528200403647,0.012672212383388694,0.019230657670271906,-0.01637992178111093,-0.005770563341679814,-0.02328479290352816,0.02025497952902552,0.033358417277239864,0.023762075221212993,-0.0064839962296396395,0.013736783369577957,0.030442455572744935,0.050663377936283165,0.019524209316103488,0.03631836919221995,0.03719572886350688,,-0.006738249883251833,0.023169042463898695,-0.001425720928965516,0.037748822971222305,-0.021919800447465165,-0.040132549662086396,0.011969265583444725,0.00037948656559731156,8.876964778088243e-05,0.0025325059910162244,0.0009047178834897141,0.03991164552144777,0.03824517834741314,0.04581338208579273,0.016468662729004664,0.005346979887618005,-0.007388468527665347,-0.0141371822534505,0.00846460008872677,0.0430783121573497,0.014971071548442284,0.021168438000670975,-0.000378727859709914,-0.035483661133156354,0.0462945099656401,0.014207553678206739,0.02884208505921277
Reg_23,0.022107309742971686,0.010431877130216425,0.0366370948230691,-0.019802169441431944,0.05090153347579815,0.019167457701528605,0.0028025556895263605,0.02263989582959894,0.06049224516352301,0.09991889840840797,0.041096239098404846,-0.015696178819084354,0.0203617752720269,-0.0059180349925189646,-0.011675953421996869,0.004242500993483262,0.04300240810612694,-0.003705868697646113,0.021353333793716338,0.012666989934746714,0.016954906970537337,0.03203797214257021,-0.015382069461050684,,0.03433508476784328,0.07417127015758188,0.02308989199921223,0.03320268908773642,-0.005651179918723943,0.01731697380276103,0.07176384973607118,0.04791469035086268,-0.03343717058020548,0.0038035355946446823,0.019278653510451986,-0.003146476020033583,0.05354554107828997,0.025343673792461757,0.020884069479461836,0.06704757462128579,-0.03842506332359135,0.0918587616628414,0.04086032048870721,-0.03422926285966339,0.03609939682830855,-0.010777290815239862,0.035613188331003076,0.07284562093383021,-0.0046011958786435735,0.0023460337574246416
Reg_24,-0.017853871968428074,-0.05786551339145773,-0.0974126262082594,0.09991230150521538,0.021960619470536957,-0.01238659349681962,-0.10033073324333633,0.06506615415719225,0.16174448714711745,-0.1164508663473642,-0.0365548938998827,0.15386243147108558,0.042259105978626,-0.009384807073211411,-0.16437749126626228,-0.029627969855682033,0.07281397117523487,-0.04976370119270977,-0.10917105913369189,-0.0018553391660002827,0.05381432000948697,0.0002772859719817989,0.11034925225198404,0.004544233537846018,,-0.09312899595951805,8.84316796685062e-05,0.03200310417184716,-0.037208548089690936,-0.06670291490556723,0.019501729921427798,-0.02330926228561347,0.014647110302535625,0.05356165102602478,-0.05662530710478842,0.05187482704003491,-0.011116678046804203,0.009055619566053538,0.002251206637263913,-0.003893617016107402,0.00026038677330083036,0.045792838363719494,-0.06632717788840961,-0.0643074211730327,0.04425715348638031,0.04895194741855827,0.02177223072422787,0.0343699108341082,-0.02490656474778846,0.014387647354730441
Reg_25,-0.03187554308902731,0.028610830651060553,-0.007323835445549499,-0.0650828643751719,-0.039068868188518756,-0.0010861487851423202,0.016010724039539775,-0.027150876152545453,-0.002160653623190868,-0.029444039736319053,0.09426046798681784,0.024753400122234624,0.03103641872830051,-0.026605023713842355,0.029619247893377318,-0.016293673897806872,0.057440711711773715,0.05356870088018944,-0.048238047152332604,-0.008124247491351355,-0.010791551884329566,-0.012659502847622312,0.014913825961951597,-0.00630137023744539,0.0041473914393972714,,0.027023831177468375,0.025506558454837635,0.059413312034465586,-0.05787883793748076,0.020997004691034965,0.03214913505236568,0.0047804182849751145,0.03339938089632085,-0.003369239884643061,-0.0049281093950563435,0.007902936275841403,-0.017222890314282216,0.01513036141941851,-0.0012976833183094417,-0.003859565492806569,0.013388988884362345,0.025862320644976,-0.06410518882898315,0.012725160507650457,0.03772867309638184,0.11491522893861116,0.0485898636772623,-0.012823596661525733,-0.0013086438199312767
Reg_26,-0.013219409715075667,-0.04573589464789385,-0.010399668968966812,-0.03745080073309423,-0.01594965767640582,-0.005106053316649352,-0.04758327152296431,0.013948340093602157,-0.07820241251640798,0.07963403574896569,-0.006012165591879216,0.03787661046092512,0.10033996331250794,-0.005801637715524947,-0.009042765472942098,0.009079986672453504,0.03370206187384025,0.04785769225411632,0.015587046331671392,0.004431092552046841,0.043163228950430586,-0.021338565632559408,-0.11489621568297123,0.028567798351793856,-0.04896184152448194,-0.019205914044651023,,0.0037069883846760445,-2.248448201905284e-05,-0.002114905545668375,0.013092806905926518,0.016016129645628895,-0.03299099032779986,-0.02937342009834433,0.03527532770446168,0.004969740480102588,0.0070370400265211425,0.08402692142120574,-0.0010321684691243416,-3.0108230375179446e-06,0.03190170665517418,0.051277160008273974,0.05216944920558155,-0.01867600094481618,0.025152073952608996,-0.021630564034783355,0.004722405140059313,0.024781088648236884,-0.015986019805864175,0.010242685754780757
Reg_27,-0.007685271675045698,0.005568110849230824,0.09818582876724068,0.03638103921961818,-0.015800613596489835,0.013112549772562465,-0.004307879390564834,0.06339013935446741,-0.009980284454986287,-0.054650837883994496,0.06507012978230581,0.001041534686072148,0.005801012220911383,0.013671512464207372,-0.004065238827725955,-0.0012451678133999673,0.050198880107771265,0.015813507446996083,0.04654698185970221,0.043917789291735704,-0.011722595063617086,0.02581051803076699,-0.02401138882719889,-0.009233863385774152,0.03758115711531411,-0.002854345583911856,0.012898480422065891,,0.016245368053573236,0.014439752532205204,0.02446940961912144,0.01579265047139143,0.019811295864599114,0.02673675904710981,0.013242354562815693,0.002463360607346785,0.02397311083452084,0.021525545499257465,0.037706804079759494,0.00953230603764699,-0.027602006278940102,-0.002748730039928576,0.004983361388853129,0.014698032083812573,0.010558534154280593,0.012500488414153844,0.007741373892673602,0.040075381626900074,-0.0014795216335178232,0.0008732285559251876
