"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
-0.00319686479157749,-0.0131539752993184,-0.0479325221205326,-0.0383766292669287,0.0174403116214707,-0.00778548344743273,0.00851993124985275,-0.00593106360405682,0.0152952880180247,0.0362761809037972,NA,0.0747404170238593,0.0460224214412881,-0.0258421281011469,0.0249756620052723,-0.0247696102328676,-0.0108015853082719,-0.00831254720067058,-0.0146826765814926,0.0147551482077872,0.0162376549058276,0.0229438790781973,0.0705194880313876,0.0454061111830952,-0.0111748853995142,-0.021530760456135,-0.0157711637691848,-0.00548624071289309,-0.0490935103345935,-0.0347832219778503,-0.0236353765385387,0.0196162667693806,-0.0442419672179455,0.00491524334672085,0.0440139906512395,0.0479047366137123,-0.0106702805171863,0.012101364632262,0.00634544479929974,0.0561003106446614,0.00739737217896436,0.0209195270118919,0.0259644159098442,0.0186493426889313,-0.000110196240614524,-0.00794315803108564,-0.0226575749146727,-0.00376321072373148,0.00567899774099444,-0.0101776613365493
0.0168858010553036,0.0238193077936503,-0.0130269796053517,-0.0432198793257384,0.011360136756309,-0.00811503584500383,-0.0645301529498182,0.00448525835240858,-0.0585787078124436,0.0959481673537988,0.0500573476646833,NA,0.0371853126644323,-0.00477193955896376,0.033375914494101,-0.00518643978912697,-0.00952082976875712,0.0226477615954059,0.00163337913310178,0.0127670398869491,0.0209841687773019,-0.00127717334478949,0.00948030845938861,0.0139348721310908,0.0221125507161935,0.0661621286326577,-0.0357581918175864,0.015893437568899,0.0374176676131482,-0.0258850747875948,0.00300278302963623,0.026049525486765,-0.0477895247474089,0.00974458327962376,-0.0118498513371174,-0.00763238097770186,0.0290025578844497,-0.00346941671358499,0.00629207641673015,0.0349203746794856,0.00803158496679526,-0.0149371074333465,0.00481134574456944,-0.0195610568709724,0.0220054866124037,0.0019593077651159,-0.0165247035297618,0.0112922528045239,-0.00332062289850149,0.0245542460247696
0.00357301607882509,0.0246216940806515,0.0134989641552312,0.0103881652385337,-0.0121899080197972,0.0392779972899893,0.033221091187885,-0.0454495172563294,0.0153702413187113,0.0889454622826978,0.0770414311212195,0.0454941163405365,NA,0.0508219548181207,0.073872585983959,0.0160302180005666,0.0206680148222793,0.041923217170344,0.0188422677916946,0.012305890909901,0.00438465985284451,0.0783321278708536,-0.00404003748402584,-0.0506687856725817,0.00385196385000342,-0.00439235707032705,0.0112240642632941,0.0422457020521069,0.0267601659704528,-0.00959724041697128,-0.000744051799222471,-0.00187854707179346,0.0155274920019462,-0.0505921589572685,-0.0381585022965494,0.01859833101548,-0.0042596509616958,-0.0262239552330397,0.0296895836759575,0.0479797163899872,0.00325345021962465,0.0172190309822805,0.0363915008610797,-0.0271955434274361,0.0306947423073196,0.0022816426704101,0.0174630057325136,0.0386235168416599,0.0220029723343587,-0.0357752335717385
0.0199599161986153,0.0547198115327491,0.100398653398195,-0.0316105267836833,0.00661138152660383,0.0231914940052788,0.0833925729194122,0.00369246467105282,-0.0698797601612924,0.113054061183787,0.072882231562957,-0.0621792533944309,-0.0505905770784041,NA,-0.0103046729513278,0.0109846536714374,0.0188007931158454,0.00713327002124558,-0.139878771645543,0.0300525147650549,0.0481886704434177,-0.0251847941993256,-0.0213869310019499,0.0425337733661045,0.0187203699317664,0.048866670500015,0.0113371426773963,-0.0375732114664183,0.0267711806453305,-0.00433569695502628,0.116920084833834,0.0861657869041112,0.0645922257030534,0.0056907369713561,0.164628733450956,-0.00505829124425773,-0.0404870541054311,-0.0397731898457317,0.00293842399890044,-0.00486704121129493,-0.0153000568681978,0.100065678128297,0.079937550167241,-0.0371627869024105,0.0318457109507457,-0.0258124121447919,0.0990511410700405,0.0597199017452838,-0.0082746840613338,0.043877674297267
0.0132877505875552,0.00809539557048976,-0.00333021912860511,0.0192513155065596,-0.0343541278472857,0.0022067082637224,-0.0748915414223359,-0.0153684758908761,0.0216447523884834,0.119185349402489,0.00136951511816916,0.0521241830491315,0.0103593087810734,0.0520330212846802,NA,-0.0111005058959671,0.0251435659886601,0.0361797033644479,0.0086613696651215,0.013265665054263,0.0263544740286948,0.006554770364136,-0.00676626576206524,-0.0132508416250704,0.0249715989023087,0.0353509515346544,-0.0252463755226453,-0.00163910270323449,0.0159215075523241,0.064722136020439,0.00360127774963959,-0.0318048632063588,0.094117964349232,-0.022228995162275,0.0238769579496974,-0.024567840036656,0.0086122812528522,0.00547696711564399,0.0258405623131646,0.00254385185930087,-0.0093580523462578,0.0206590492126617,-0.0416949538010794,-0.0396578705769833,0.0161833876090779,-0.00652352108353544,0.0455174108893778,0.0133071583428573,0.0114625938698393,-0.000622084554828964
-0.0387092460672084,0.0525101024496186,-0.113690499963871,-0.0169469515155779,-0.0562779992726344,-0.00683808785589601,0.0614206150673498,0.0912197766647647,-0.129150399873175,0.0728815054077271,0.0640033465289883,0.153901355358824,-0.00699732574371903,0.0558878358824366,-0.0341105755917838,NA,-0.10992348171663,0.0124413553163433,0.0367096953278523,-0.0103372198244881,-0.0781292040096711,-0.0749900579728034,0.179817800311414,0.0594773037584056,-0.00814395590332256,-0.0281004774867369,0.079439982797919,-0.016912445700488,0.0561523122760517,-0.116283383088425,0.0696893525270538,0.0129800524458581,0.0023546698739231,-0.0525687112705997,0.00776872801327281,-0.0450966967896073,0.0524126159341894,0.00782116631931383,-0.0174026123689583,0.092762921568679,0.0237838073931329,0.0436768590311044,-0.00601168916857815,0.0348709402198296,0.023228244958202,0.0246652086894513,0.0367053714875803,0.010704928233115,-0.0140099275904116,-0.0214098269984451
0.0083901681340706,0.00781870649791696,-0.0701986801605043,0.0171684238907351,0.0443788456751673,0.00188731020631217,0.0405423192303283,0.0400727489739971,-0.00305416798624924,0.112225282505876,-0.0339245688153015,-0.0727333018421608,-0.00619766893253296,0.0784184299818306,0.0233814356101437,-0.00396133405023223,NA,0.0437116157648056,0.0600720772357809,0.0341185141476196,0.029342174915637,0.0361089141922111,0.0440304177833995,0.0343155698017305,0.0441670641448361,0.0439982083865594,0.00315499332790497,0.0522069000919209,-0.0782380569601532,0.0148860381132059,-0.0471241133749014,0.0434698941410803,0.00923422356083337,-0.0114567282990377,0.00638737008663355,-0.047736260462573,0.0244940318959724,-0.0927975469557033,0.0570251422386872,0.051505972871325,-0.00521991788807083,0.0224693079718111,0.0118908680009246,-0.00757743891671106,0.0621409812630582,-0.00749744498110368,0.0193693370872755,0.0081439244722473,-0.0216033796592774,0.0049129098999243
0.00947522662048219,0.0404691215375977,0.024597987909031,-0.00398788252885419,0.00514582912921498,0.0119804670715227,-0.028023185313696,-0.0015395513125954,0.0202510830229976,0.157096567946087,-0.0395329267777358,-0.0151905166646923,0.0484213548560172,0.0338021357902386,-0.0779761441960714,-0.0276065355914039,0.0631620170876136,NA,-0.0236133314566996,0.0163445880861628,-0.0151573485286189,0.0302552823279644,-0.0448473227869593,0.00733673128055978,-0.00698748354938962,0.0304124257774906,0.0468965145313741,0.0352136956480531,0.00719775092887453,-0.0531780563910442,0.017257450698549,0.0409465993997176,0.0610087810107893,-0.0534533554352015,0.000473212273202129,0.029211905769946,-0.0119690674677203,0.0321401896873831,0.0268569041423597,0.0545066218699906,-0.0165141520578166,0.00210097055008307,-0.0360237856682765,0.0857396024833037,0.0282530717600541,0.0269144180890344,0.0789243948354655,0.0323654757909627,0.00845375065184456,-0.0177216395885667
0.0116208263113094,0.0364751675866871,0.00317301464136676,0.0167577814387974,-0.0045565170736192,0.0188142862376036,0.0635355404417018,-0.0226859462787181,0.0497885881228529,-0.0331878647224881,0.0378456513754384,-0.0060551817056434,0.0220555769519095,-0.0024549765053147,-0.034851834477441,-0.0196501618718488,0.0953937595622567,0.0216745734724754,NA,0.0100894518396788,-0.0302115120964528,0.0322821122131699,-0.0421201628147211,-0.0154623084641729,0.010067290463443,-0.0250292181968217,0.0185067153318419,0.0867748196845903,0.0352138693445465,0.114494351552371,-0.0164509973516884,0.0526816605780397,0.0533634872398219,-0.0344625833165874,0.00461110624706625,0.0321995576050529,-0.0190071146509446,-0.0819586766417412,0.0134732998166283,0.00868743746903242,0.0164198198152543,0.0113229392538123,-0.0281813206414993,0.0348471628309715,0.0262210175189765,0.0285902064793767,-0.0179455060972669,-0.00637721163047075,0.0171732016001239,0.00848654599036235
0.0373073486324429,0.0429127954192149,-0.1306646365119,-0.000189814012608008,0.129348712733852,0.00388645640510073,0.0185359056520376,-0.119823155525715,0.186687604119116,0.0692608991391512,-0.116632140793128,0.120585800433392,0.0653412446981634,0.0956180888670713,0.0586064509883888,-0.0100889803182893,-0.00145128322699826,0.0441255039687106,-0.104275965476011,NA,-0.0101099066027242,-0.0527587142542995,-0.037733179569647,0.0939310710833242,0.0467499888582386,0.0439226402464501,-0.00275059373228299,-0.0136108248101456,-0.219406675092862,-0.0310704749298651,-0.0901709100273293,0.051775593759108,-0.02381004675592,0.149494842276284,0.0280252482510738,0.093780072301643,0.00960167815989985,-0.297138051160958,0.0359467893523367,0.0337221585267353,-0.0240161151365352,-0.0090731199841609,0.0326691335338698,0.045900356520822,0.0258151291618024,0.0346132269200541,0.0307419792595363,0.0243398514174191,-0.0444798907425529,0.0666059829644993
0.014897023267847,0.0531138007045054,0.213944369003828,-0.0973377831254709,-0.00815093048811991,-0.0520458922143399,0.0202894884796654,0.066100948130776,0.00317266849163659,-0.0370979685340646,0.00828252379509837,0.0246246837680274,0.0778546296683238,0.0925009425459321,-0.0220385638947012,0.0586976643708687,0.175833291132147,-0.122181012219601,-0.144778191684657,0.0716517609972779,NA,-0.0934373395078358,-0.103415023299064,0.0516048636686281,0.0166267547060807,-0.0583709448297779,0.0277239885385187,0.0719270412140207,0.0504952264957415,0.0582714167224426,0.0920437432619015,0.00907161186502388,-0.0632387993226673,-0.0790809606246151,0.0896309958073481,-0.00582403453323982,-0.0662336197636354,0.0670528749194996,-0.00984624335411988,0.0804943338443956,0.0141803450413056,-0.017006365880036,0.0777698870302832,-0.00991099435046789,0.0344537853128425,-0.0219895997902096,-0.0165995916372247,0.00219160534190572,0.0108814661040184,0.0312614413878045
0.0288197673756469,0.0241564814615182,0.109372806859952,0.0880701666834413,-0.0203347496719441,0.0234599341009163,-0.000402439911418262,-0.0520519502852993,-0.0200292964150477,0.0731268454018328,0.0734554703273796,-0.00404948444415069,0.0338331449895539,0.0457956949259055,-0.0117316716624722,0.0107570672070704,0.0100177726536748,0.0353043463776674,-0.0621697072058269,0.0264062785290645,0.0140353539252138,NA,-0.0630981388689283,0.0448029247022606,0.0240464916733786,0.060701789480532,0.0978260032084823,0.119298261930879,-0.022823013658906,0.00884686916163306,-0.0180516508755868,0.0658677093609915,0.0617486843568812,0.0446258636181337,-0.00280530140093905,0.00486662526520688,0.00856521418143179,0.0240298336249988,0.0501989132462769,0.046264007028382,-0.0373152964527094,0.0306959297794257,0.0607210840635338,-0.061156075414339,-0.0244431301832403,-0.0302705448701162,0.0335122092183296,0.0800114672443303,0.0141140942013648,-0.0112208458558938
0.0188643742942991,0.0252522660513992,0.021836563971981,0.0109007449851512,-0.0138202055786404,-0.0183102378979876,-0.0560152820040365,0.0126722123833888,0.0192306576702719,-0.016379921781111,-0.00577056334167984,-0.023284792903528,0.0202549795290255,0.0333584172772398,0.023762075221213,-0.00648399622963968,0.013736783369578,0.030442455572745,0.050663377936283,0.0195242093161034,0.03631836919222,0.037195728863507,NA,-0.00673824988325181,0.0231690424638987,-0.00142572092896553,0.0377488229712223,-0.0219198004474651,-0.0401325496620864,0.0119692655834448,0.00037948656559733,8.8769647780932e-05,0.00253250599101622,0.000904717883489714,0.0399116455214477,0.0382451783474131,0.0458133820857927,0.0164686627290047,0.00534697988761802,-0.00738846852766532,-0.0141371822534505,0.0084646000887268,0.0430783121573499,0.0149710715484423,0.021168438000671,-0.000378727859709925,-0.0354836611331566,0.0462945099656402,0.0142075536782068,0.0288420850592128
0.0221073097429717,0.0104318771302165,0.0366370948230692,-0.0198021694414319,0.0509015334757982,0.0191674577015286,0.00280255568952636,0.022639895829599,0.0604922451635229,0.0999188984084081,0.0410962390984049,-0.0156961788190843,0.0203617752720269,-0.00591803499251897,-0.0116759534219969,0.00424250099348328,0.0430024081061267,-0.00370586869764611,0.0213533337937164,0.0126669899347467,0.0169549069705373,0.0320379721425702,-0.0153820694610506,NA,0.0343350847678432,0.0741712701575818,0.0230898919992123,0.0332026890877364,-0.00565117991872401,0.017316973802761,0.0717638497360714,0.0479146903508627,-0.0334371705802055,0.00380353559464467,0.019278653510452,-0.00314647602003356,0.0535455410782899,0.0253436737924618,0.0208840694794618,0.0670475746212858,-0.0384250633235914,0.0918587616628413,0.0408603204887071,-0.0342292628596633,0.0360993968283086,-0.0107772908152399,0.0356131883310031,0.0728456209338303,-0.00460119587864356,0.00234603375742465
-0.0178538719684281,-0.0578655133914577,-0.0974126262082594,0.0999123015052156,0.0219606194705369,-0.0123865934968198,-0.100330733243336,0.0650661541571921,0.161744487147118,-0.116450866347365,-0.0365548938998828,0.153862431471086,0.0422591059786259,-0.0093848070732113,-0.164377491266262,-0.029627969855682,0.0728139711752351,-0.0497637011927096,-0.109171059133692,-0.00185533916600029,0.053814320009487,0.00027728597198182,0.110349252251984,0.00454423353784601,NA,-0.093128995959518,8.84316796686041e-05,0.0320031041718471,-0.0372085480896908,-0.0667029149055673,0.0195017299214278,-0.0233092622856135,0.0146471103025357,0.0535616510260248,-0.0566253071047885,0.051874827040035,-0.0111166780468043,0.00905561956605346,0.00225120663726393,-0.00389361701610739,0.000260386773300808,0.0457928383637195,-0.0663271778884093,-0.0643074211730326,0.0442571534863803,0.0489519474185582,0.0217722307242278,0.0343699108341083,-0.0249065647477884,0.0143876473547305
-0.0318755430890273,0.0286108306510605,-0.00732383544554939,-0.0650828643751717,-0.0390688681885188,-0.00108614878514231,0.0160107240395399,-0.0271508761525455,-0.00216065362319082,-0.0294440397363192,0.0942604679868176,0.0247534001222346,0.0310364187283005,-0.0266050237138424,0.0296192478933773,-0.0162936738978069,0.0574407117117737,0.0535687008801894,-0.0482380471523327,-0.00812424749135133,-0.0107915518843295,-0.0126595028476223,0.0149138259619516,-0.00630137023744537,0.00414739143939728,NA,0.0270238311774683,0.0255065584548377,0.0594133120344656,-0.0578788379374808,0.0209970046910349,0.0321491350523657,0.00478041828497509,0.0333993808963208,-0.00336923988464303,-0.00492810939505627,0.00790293627584138,-0.0172228903142822,0.0151303614194185,-0.00129768331830948,-0.00385956549280661,0.0133889888843623,0.025862320644976,-0.0641051888289833,0.0127251605076505,0.0377286730963818,0.114915228938611,0.0485898636772624,-0.0128235966615257,-0.00130864381993128
-0.0132194097150757,-0.0457358946478938,-0.0103996689689669,-0.0374508007330943,-0.0159496576764058,-0.00510605331664943,-0.0475832715229643,0.0139483400936021,-0.078202412516408,0.0796340357489657,-0.00601216559187926,0.0378766104609252,0.100339963312508,-0.00580163771552498,-0.00904276547294215,0.00907998667245348,0.0337020618738403,0.0478576922541162,0.0155870463316714,0.00443109255204685,0.0431632289504307,-0.0213385656325593,-0.114896215682971,0.0285677983517939,-0.0489618415244821,-0.019205914044651,NA,0.00370698838467618,-2.2484482019026e-05,-0.00211490554566838,0.0130928069059266,0.0160161296456289,-0.0329909903277998,-0.0293734200983443,0.0352753277044615,0.00496974048010265,0.00703704002652112,0.0840269214212058,-0.00103216846912432,-3.01082303751244e-06,0.0319017066551742,0.0512771600082741,0.0521694492055816,-0.0186760009448161,0.025152073952609,-0.0216305640347834,0.00472240514005934,0.0247810886482369,-0.0159860198058642,0.0102426857547808
-0.0076852716750457,0.00556811084923077,0.0981858287672405,0.0363810392196182,-0.0158006135964898,0.0131125497725625,-0.00430787939056481,0.0633901393544673,-0.00998028445498634,-0.0546508378839944,0.0650701297823057,0.00104153468607221,0.00580101222091138,0.0136715124642074,-0.00406523882772598,-0.00124516781339998,0.0501988801077709,0.0158135074469961,0.0465469818597023,0.0439177892917357,-0.0117225950636171,0.0258105180307669,-0.0240113888271989,-0.00923386338577419,0.0375811571153141,-0.00285434558391184,0.0128984804220659,NA,0.0162453680535733,0.0144397525322052,0.0244694096191215,0.0157926504713914,0.0198112958645992,0.0267367590471098,0.0132423545628156,0.00246336060734677,0.0239731108345208,0.0215255454992574,0.0377068040797594,0.009532306037647,-0.0276020062789401,-0.00274873003992857,0.00498336138885312,0.0146980320838125,0.0105585341542806,0.0125004884141539,0.00774137389267362,0.0400753816269,-0.00147952163351783,0.000873228555925238
0.00771028822020953,0.0148695605947141,0.0414312945661048,0.0142553072521597,-0.0135135897342239,0.0423473316945633,-0.0291480186015883,0.0306683674852915,0.0127279114448021,-0.0206517975883869,-0.0532532535587471,-0.00715331246626408,-0.00924579178779215,0.00365800478547258,0.0311421958255245,0.0107641942264165,-0.0428459001338955,0.0275687951529677,0.0184301642759587,-0.00415830392528879,-0.0083695025551559,0.0267794268282539,-0.0370112780132606,0.0216162304460486,0.00969118517082748,-0.000658352179167575,-0.0149313033067106,-0.0227802771726878,NA,0.0333385051437897,0.00177787658739335,0.0188804883931342,0.0417202903607175,0.00478573576775304,0.0353500812673736,0.0175245576572192,0.0201758856736063,0.0446856125510622,0.0317297209029432,0.0535601920584744,0.0026937217392566,-0.0369774458282576,0.059126390026406,0.0396634230781168,0.00420114771263114,-0.000146157644229774,-0.0134398647507118,-0.0123522437067421,0.00314241050328013,0.00910254462856383
